police_force_code,police_force_name,year_month,ethnicity_simple,ethnicity_full,sns_count
E23000012,Humberside,2023-01-01,Black,Black Other,1
E23000012,Humberside,2023-01-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-01-01,Unknown,Unknown,54
E23000012,Humberside,2023-01-01,White,Gypsy or Irish Traveller,1
E23000012,Humberside,2023-01-01,White,White British,195
E23000012,Humberside,2023-01-01,White,White Other,6
E23000012,Humberside,2023-02-01,Asian,Asian Other,3
E23000012,Humberside,2023-02-01,Asian,Pakistani,1
E23000012,Humberside,2023-02-01,Black,Black African,1
E23000012,Humberside,2023-02-01,Black,Black Caribbean,1
E23000012,Humberside,2023-02-01,Mixed,Mixed Other,2
E23000012,Humberside,2023-02-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2023-02-01,Mixed,Mixed White and Black Caribbean,1
E23000012,Humberside,2023-02-01,Unknown,Unknown,40
E23000012,Humberside,2023-02-01,White,White British,175
E23000012,Humberside,2023-02-01,White,White Other,6
E23000012,Humberside,2023-03-01,Asian,Asian Other,3
E23000012,Humberside,2023-03-01,Black,Black African,1
E23000012,Humberside,2023-03-01,Black,Black Caribbean,1
E23000012,Humberside,2023-03-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-03-01,Mixed,Mixed White and Asian,3
E23000012,Humberside,2023-03-01,Mixed,Mixed White and Black Caribbean,1
E23000012,Humberside,2023-03-01,Other,Any Other Ethnic Background,2
E23000012,Humberside,2023-03-01,Other,Arab,1
E23000012,Humberside,2023-03-01,Unknown,Unknown,55
E23000012,Humberside,2023-03-01,White,White British,167
E23000012,Humberside,2023-03-01,White,White Irish,1
E23000012,Humberside,2023-03-01,White,White Other,18
E23000012,Humberside,2023-04-01,Asian,Asian Other,4
E23000012,Humberside,2023-04-01,Asian,Bangladeshi,1
E23000012,Humberside,2023-04-01,Asian,Pakistani,3
E23000012,Humberside,2023-04-01,Black,Black Other,2
E23000012,Humberside,2023-04-01,Mixed,Mixed Other,2
E23000012,Humberside,2023-04-01,Unknown,Unknown,66
E23000012,Humberside,2023-04-01,White,Gypsy or Irish Traveller,1
E23000012,Humberside,2023-04-01,White,White British,137
E23000012,Humberside,2023-04-01,White,White Irish,1
E23000012,Humberside,2023-04-01,White,White Other,9
E23000012,Humberside,2023-05-01,Black,Black African,1
E23000012,Humberside,2023-05-01,Black,Black Other,1
E23000012,Humberside,2023-05-01,Mixed,Mixed Other,4
E23000012,Humberside,2023-05-01,Unknown,Unknown,53
E23000012,Humberside,2023-05-01,White,White British,244
E23000012,Humberside,2023-05-01,White,White Other,7
E23000012,Humberside,2023-06-01,Asian,Asian Other,4
E23000012,Humberside,2023-06-01,Asian,Chinese,1
E23000012,Humberside,2023-06-01,Black,Black African,1
E23000012,Humberside,2023-06-01,Black,Black Other,1
E23000012,Humberside,2023-06-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-06-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2023-06-01,Mixed,Mixed White and Black African,2
E23000012,Humberside,2023-06-01,Other,Arab,1
E23000012,Humberside,2023-06-01,Unknown,Unknown,64
E23000012,Humberside,2023-06-01,White,White British,174
E23000012,Humberside,2023-06-01,White,White Other,9
E23000012,Humberside,2023-07-01,Asian,Asian Other,1
E23000012,Humberside,2023-07-01,Black,Black Caribbean,1
E23000012,Humberside,2023-07-01,Black,Black Other,1
E23000012,Humberside,2023-07-01,Mixed,Mixed Other,3
E23000012,Humberside,2023-07-01,Other,Any Other Ethnic Background,3
E23000012,Humberside,2023-07-01,Other,Arab,1
E23000012,Humberside,2023-07-01,Unknown,Unknown,43
E23000012,Humberside,2023-07-01,White,White British,171
E23000012,Humberside,2023-07-01,White,White Other,5
E23000012,Humberside,2023-08-01,Asian,Asian Other,1
E23000012,Humberside,2023-08-01,Asian,Bangladeshi,1
E23000012,Humberside,2023-08-01,Asian,Pakistani,1
E23000012,Humberside,2023-08-01,Black,Black African,1
E23000012,Humberside,2023-08-01,Black,Black Other,1
E23000012,Humberside,2023-08-01,Mixed,Mixed Other,2
E23000012,Humberside,2023-08-01,Mixed,Mixed White and Black African,1
E23000012,Humberside,2023-08-01,Other,Any Other Ethnic Background,2
E23000012,Humberside,2023-08-01,Other,Arab,1
E23000012,Humberside,2023-08-01,Unknown,Unknown,54
E23000012,Humberside,2023-08-01,White,White British,210
E23000012,Humberside,2023-08-01,White,White Other,13
E23000012,Humberside,2023-09-01,Black,Black Other,5
E23000012,Humberside,2023-09-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-09-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2023-09-01,Other,Arab,1
E23000012,Humberside,2023-09-01,Unknown,Unknown,42
E23000012,Humberside,2023-09-01,White,White British,145
E23000012,Humberside,2023-09-01,White,White Other,7
E23000012,Humberside,2023-10-01,Asian,Chinese,1
E23000012,Humberside,2023-10-01,Black,Black Other,1
E23000012,Humberside,2023-10-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-10-01,Mixed,Mixed White and Asian,3
E23000012,Humberside,2023-10-01,Other,Any Other Ethnic Background,2
E23000012,Humberside,2023-10-01,Other,Arab,3
E23000012,Humberside,2023-10-01,Unknown,Unknown,39
E23000012,Humberside,2023-10-01,White,Gypsy or Irish Traveller,1
E23000012,Humberside,2023-10-01,White,White British,171
E23000012,Humberside,2023-10-01,White,White Other,9
E23000012,Humberside,2023-11-01,Black,Black African,2
E23000012,Humberside,2023-11-01,Black,Black Caribbean,2
E23000012,Humberside,2023-11-01,Black,Black Other,4
E23000012,Humberside,2023-11-01,Mixed,Mixed White and Asian,4
E23000012,Humberside,2023-11-01,Other,Any Other Ethnic Background,2
E23000012,Humberside,2023-11-01,Unknown,Unknown,86
E23000012,Humberside,2023-11-01,White,White British,267
E23000012,Humberside,2023-11-01,White,White Other,8
E23000012,Humberside,2023-12-01,Asian,Asian Other,9
E23000012,Humberside,2023-12-01,Asian,Bangladeshi,1
E23000012,Humberside,2023-12-01,Black,Black African,2
E23000012,Humberside,2023-12-01,Black,Black Other,1
E23000012,Humberside,2023-12-01,Mixed,Mixed Other,1
E23000012,Humberside,2023-12-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2023-12-01,Mixed,Mixed White and Black African,1
E23000012,Humberside,2023-12-01,Other,Any Other Ethnic Background,1
E23000012,Humberside,2023-12-01,Other,Arab,3
E23000012,Humberside,2023-12-01,Unknown,Unknown,76
E23000012,Humberside,2023-12-01,White,White British,152
E23000012,Humberside,2023-12-01,White,White Other,7
E23000012,Humberside,2024-01-01,Asian,Asian Other,2
E23000012,Humberside,2024-01-01,Asian,Indian,1
E23000012,Humberside,2024-01-01,Black,Black African,2
E23000012,Humberside,2024-01-01,Black,Black Other,1
E23000012,Humberside,2024-01-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2024-01-01,Mixed,Mixed White and Black African,2
E23000012,Humberside,2024-01-01,Other,Any Other Ethnic Background,2
E23000012,Humberside,2024-01-01,Unknown,Unknown,59
E23000012,Humberside,2024-01-01,White,White British,119
E23000012,Humberside,2024-01-01,White,White Irish,1
E23000012,Humberside,2024-01-01,White,White Other,14
E23000012,Humberside,2024-02-01,Asian,Asian Other,1
E23000012,Humberside,2024-02-01,Asian,Indian,1
E23000012,Humberside,2024-02-01,Black,Black African,2
E23000012,Humberside,2024-02-01,Black,Black Other,1
E23000012,Humberside,2024-02-01,Mixed,Mixed Other,2
E23000012,Humberside,2024-02-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2024-02-01,Other,Any Other Ethnic Background,3
E23000012,Humberside,2024-02-01,Other,Arab,1
E23000012,Humberside,2024-02-01,Unknown,Unknown,69
E23000012,Humberside,2024-02-01,White,White British,147
E23000012,Humberside,2024-02-01,White,White Irish,1
E23000012,Humberside,2024-02-01,White,White Other,8
E23000012,Humberside,2024-03-01,Asian,Asian Other,2
E23000012,Humberside,2024-03-01,Black,Black Caribbean,1
E23000012,Humberside,2024-03-01,Black,Black Other,2
E23000012,Humberside,2024-03-01,Mixed,Mixed Other,2
E23000012,Humberside,2024-03-01,Mixed,Mixed White and Black Caribbean,1
E23000012,Humberside,2024-03-01,Other,Arab,2
E23000012,Humberside,2024-03-01,Unknown,Unknown,83
E23000012,Humberside,2024-03-01,White,Gypsy or Irish Traveller,1
E23000012,Humberside,2024-03-01,White,White British,180
E23000012,Humberside,2024-03-01,White,White Other,10
E23000012,Humberside,2024-04-01,Asian,Bangladeshi,1
E23000012,Humberside,2024-04-01,Black,Black African,1
E23000012,Humberside,2024-04-01,Black,Black Other,8
E23000012,Humberside,2024-04-01,Mixed,Mixed White and Asian,1
E23000012,Humberside,2024-04-01,Unknown,Unknown,48
E23000012,Humberside,2024-04-01,White,White British,73
E23000012,Humberside,2024-04-01,White,White Other,12
E23000012,Humberside,2024-05-01,Unknown,Unknown,1
E23000012,Humberside,2024-05-01,White,White British,4
E23000012,Humberside,2024-06-01,Asian,Pakistani,3
E23000012,Humberside,2024-06-01,Black,Black Other,1
E23000012,Humberside,2024-06-01,Other,Any Other Ethnic Background,1
E23000012,Humberside,2024-06-01,Unknown,Unknown,1
E23000012,Humberside,2024-06-01,White,White British,20
E23000012,Humberside,2024-06-01,White,White Other,2
E23000012,Humberside,2024-07-01,Asian,Asian Other,1
E23000012,Humberside,2024-07-01,Black,Black African,1
E23000012,Humberside,2024-07-01,Black,Black Caribbean,1
E23000012,Humberside,2024-07-01,Black,Black Other,1
E23000012,Humberside,2024-07-01,Other,Any Other Ethnic Background,1
E23000012,Humberside,2024-07-01,Unknown,Unknown,1
E23000012,Humberside,2024-07-01,White,White British,8
E23000012,Humberside,2024-08-01,Asian,Asian Other,1
E23000012,Humberside,2024-08-01,Black,Black Other,1
E23000012,Humberside,2024-08-01,Unknown,Unknown,1
E23000012,Humberside,2024-08-01,White,White British,10
E23000012,Humberside,2024-09-01,Unknown,Unknown,1
E23000012,Humberside,2024-09-01,White,White British,24
E23000012,Humberside,2024-10-01,Unknown,Unknown,1
E23000012,Humberside,2024-10-01,White,White British,12
E23000012,Humberside,2024-10-01,White,White Other,1
E23000012,Humberside,2024-11-01,Black,Black African,1
E23000012,Humberside,2024-11-01,Mixed,Mixed Other,1
E23000012,Humberside,2024-11-01,Unknown,Unknown,6
E23000012,Humberside,2024-11-01,White,White British,7
E23000012,Humberside,2024-12-01,Asian,Asian Other,1
E23000012,Humberside,2024-12-01,Black,Black African,1
E23000012,Humberside,2024-12-01,Black,Black Other,1
E23000012,Humberside,2024-12-01,Mixed,Mixed Other,1
E23000012,Humberside,2024-12-01,Unknown,Unknown,6
E23000012,Humberside,2024-12-01,White,White British,27
E23000012,Humberside,2025-01-01,Unknown,Unknown,2
E23000012,Humberside,2025-01-01,White,White British,7
E23000012,Humberside,2025-02-01,White,White British,8
E23000013,Cleveland,2022-03-01,Asian,Asian Other,6
E23000013,Cleveland,2022-03-01,Asian,Pakistani,5
E23000013,Cleveland,2022-03-01,Asian,Unknown,1
E23000013,Cleveland,2022-03-01,Black,Black Other,3
E23000013,Cleveland,2022-03-01,Black,Unknown,1
E23000013,Cleveland,2022-03-01,Mixed,Mixed Other,1
E23000013,Cleveland,2022-03-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2022-03-01,Other,Unknown,1
E23000013,Cleveland,2022-03-01,Unknown,Unknown,53
E23000013,Cleveland,2022-03-01,White,Unknown,19
E23000013,Cleveland,2022-03-01,White,White British,199
E23000013,Cleveland,2022-03-01,White,White Other,2
E23000013,Cleveland,2022-04-01,Asian,Asian Other,3
E23000013,Cleveland,2022-04-01,Asian,Pakistani,3
E23000013,Cleveland,2022-04-01,Asian,Unknown,1
E23000013,Cleveland,2022-04-01,Black,Black Caribbean,1
E23000013,Cleveland,2022-04-01,Black,Black Other,2
E23000013,Cleveland,2022-04-01,Mixed,Mixed Other,2
E23000013,Cleveland,2022-04-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2022-04-01,Other,Unknown,1
E23000013,Cleveland,2022-04-01,Unknown,Unknown,60
E23000013,Cleveland,2022-04-01,White,Unknown,26
E23000013,Cleveland,2022-04-01,White,White British,202
E23000013,Cleveland,2022-04-01,White,White Other,3
E23000013,Cleveland,2022-05-01,Asian,Asian Other,3
E23000013,Cleveland,2022-05-01,Asian,Pakistani,2
E23000013,Cleveland,2022-05-01,Asian,Unknown,2
E23000013,Cleveland,2022-05-01,Black,Black Caribbean,1
E23000013,Cleveland,2022-05-01,Black,Black Other,2
E23000013,Cleveland,2022-05-01,Mixed,Mixed Other,2
E23000013,Cleveland,2022-05-01,Unknown,Unknown,59
E23000013,Cleveland,2022-05-01,White,Unknown,22
E23000013,Cleveland,2022-05-01,White,White British,189
E23000013,Cleveland,2022-05-01,White,White Other,3
E23000013,Cleveland,2022-06-01,Asian,Asian Other,1
E23000013,Cleveland,2022-06-01,Asian,Pakistani,2
E23000013,Cleveland,2022-06-01,Asian,Unknown,3
E23000013,Cleveland,2022-06-01,Black,Black Other,2
E23000013,Cleveland,2022-06-01,Black,Unknown,1
E23000013,Cleveland,2022-06-01,Mixed,Mixed Other,2
E23000013,Cleveland,2022-06-01,Unknown,Unknown,31
E23000013,Cleveland,2022-06-01,White,Unknown,19
E23000013,Cleveland,2022-06-01,White,White British,156
E23000013,Cleveland,2022-06-01,White,White Other,7
E23000013,Cleveland,2022-07-01,Asian,Asian Other,9
E23000013,Cleveland,2022-07-01,Asian,Indian,3
E23000013,Cleveland,2022-07-01,Asian,Pakistani,6
E23000013,Cleveland,2022-07-01,Asian,Unknown,1
E23000013,Cleveland,2022-07-01,Black,Black African,4
E23000013,Cleveland,2022-07-01,Black,Black Caribbean,1
E23000013,Cleveland,2022-07-01,Black,Black Other,11
E23000013,Cleveland,2022-07-01,Mixed,Mixed Other,4
E23000013,Cleveland,2022-07-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2022-07-01,Other,Unknown,1
E23000013,Cleveland,2022-07-01,Unknown,Unknown,65
E23000013,Cleveland,2022-07-01,White,Unknown,16
E23000013,Cleveland,2022-07-01,White,White British,220
E23000013,Cleveland,2022-07-01,White,White Other,3
E23000013,Cleveland,2022-08-01,Asian,Asian Other,6
E23000013,Cleveland,2022-08-01,Asian,Pakistani,6
E23000013,Cleveland,2022-08-01,Asian,Unknown,2
E23000013,Cleveland,2022-08-01,Black,Black African,2
E23000013,Cleveland,2022-08-01,Black,Black Other,5
E23000013,Cleveland,2022-08-01,Mixed,Mixed Other,1
E23000013,Cleveland,2022-08-01,Mixed,Mixed White and Asian,1
E23000013,Cleveland,2022-08-01,Other,Unknown,1
E23000013,Cleveland,2022-08-01,Unknown,Unknown,58
E23000013,Cleveland,2022-08-01,White,Unknown,31
E23000013,Cleveland,2022-08-01,White,White British,209
E23000013,Cleveland,2022-08-01,White,White Irish,2
E23000013,Cleveland,2022-08-01,White,White Other,5
E23000013,Cleveland,2022-09-01,Asian,Asian Other,6
E23000013,Cleveland,2022-09-01,Asian,Bangladeshi,1
E23000013,Cleveland,2022-09-01,Asian,Pakistani,7
E23000013,Cleveland,2022-09-01,Asian,Unknown,3
E23000013,Cleveland,2022-09-01,Black,Black Caribbean,1
E23000013,Cleveland,2022-09-01,Black,Black Other,3
E23000013,Cleveland,2022-09-01,Mixed,Mixed Other,3
E23000013,Cleveland,2022-09-01,Other,Unknown,1
E23000013,Cleveland,2022-09-01,Unknown,Unknown,78
E23000013,Cleveland,2022-09-01,White,Unknown,37
E23000013,Cleveland,2022-09-01,White,White British,243
E23000013,Cleveland,2022-10-01,Asian,Asian Other,4
E23000013,Cleveland,2022-10-01,Asian,Pakistani,4
E23000013,Cleveland,2022-10-01,Asian,Unknown,4
E23000013,Cleveland,2022-10-01,Black,Black African,11
E23000013,Cleveland,2022-10-01,Black,Black Caribbean,1
E23000013,Cleveland,2022-10-01,Black,Black Other,2
E23000013,Cleveland,2022-10-01,Black,Unknown,1
E23000013,Cleveland,2022-10-01,Mixed,Mixed Other,6
E23000013,Cleveland,2022-10-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2022-10-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2022-10-01,Other,Unknown,2
E23000013,Cleveland,2022-10-01,Unknown,Unknown,59
E23000013,Cleveland,2022-10-01,White,Unknown,18
E23000013,Cleveland,2022-10-01,White,White British,250
E23000013,Cleveland,2022-10-01,White,White Other,3
E23000013,Cleveland,2022-11-01,Asian,Asian Other,5
E23000013,Cleveland,2022-11-01,Asian,Chinese,1
E23000013,Cleveland,2022-11-01,Asian,Indian,1
E23000013,Cleveland,2022-11-01,Asian,Pakistani,6
E23000013,Cleveland,2022-11-01,Asian,Unknown,4
E23000013,Cleveland,2022-11-01,Black,Black African,4
E23000013,Cleveland,2022-11-01,Black,Black Other,3
E23000013,Cleveland,2022-11-01,Black,Unknown,1
E23000013,Cleveland,2022-11-01,Mixed,Mixed Other,4
E23000013,Cleveland,2022-11-01,Mixed,Mixed White and Asian,4
E23000013,Cleveland,2022-11-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2022-11-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2022-11-01,Other,Unknown,3
E23000013,Cleveland,2022-11-01,Unknown,Unknown,86
E23000013,Cleveland,2022-11-01,White,Unknown,38
E23000013,Cleveland,2022-11-01,White,White British,324
E23000013,Cleveland,2022-11-01,White,White Other,11
E23000013,Cleveland,2022-12-01,Asian,Asian Other,11
E23000013,Cleveland,2022-12-01,Asian,Indian,2
E23000013,Cleveland,2022-12-01,Asian,Pakistani,10
E23000013,Cleveland,2022-12-01,Asian,Unknown,4
E23000013,Cleveland,2022-12-01,Black,Black African,3
E23000013,Cleveland,2022-12-01,Black,Black Caribbean,2
E23000013,Cleveland,2022-12-01,Black,Black Other,3
E23000013,Cleveland,2022-12-01,Black,Unknown,3
E23000013,Cleveland,2022-12-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2022-12-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2022-12-01,Other,Unknown,2
E23000013,Cleveland,2022-12-01,Unknown,Unknown,60
E23000013,Cleveland,2022-12-01,White,Unknown,30
E23000013,Cleveland,2022-12-01,White,White British,360
E23000013,Cleveland,2022-12-01,White,White Irish,1
E23000013,Cleveland,2022-12-01,White,White Other,9
E23000013,Cleveland,2023-01-01,Asian,Asian Other,10
E23000013,Cleveland,2023-01-01,Asian,Bangladeshi,1
E23000013,Cleveland,2023-01-01,Asian,Pakistani,3
E23000013,Cleveland,2023-01-01,Asian,Unknown,2
E23000013,Cleveland,2023-01-01,Black,Black African,5
E23000013,Cleveland,2023-01-01,Black,Black Caribbean,1
E23000013,Cleveland,2023-01-01,Black,Black Other,8
E23000013,Cleveland,2023-01-01,Black,Unknown,1
E23000013,Cleveland,2023-01-01,Mixed,Mixed Other,7
E23000013,Cleveland,2023-01-01,Mixed,Mixed White and Asian,3
E23000013,Cleveland,2023-01-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2023-01-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2023-01-01,Other,Unknown,1
E23000013,Cleveland,2023-01-01,Unknown,Unknown,68
E23000013,Cleveland,2023-01-01,White,Unknown,26
E23000013,Cleveland,2023-01-01,White,White British,486
E23000013,Cleveland,2023-01-01,White,White Other,17
E23000013,Cleveland,2023-02-01,Asian,Asian Other,6
E23000013,Cleveland,2023-02-01,Asian,Indian,2
E23000013,Cleveland,2023-02-01,Asian,Pakistani,14
E23000013,Cleveland,2023-02-01,Asian,Unknown,3
E23000013,Cleveland,2023-02-01,Black,Black African,1
E23000013,Cleveland,2023-02-01,Black,Black Caribbean,1
E23000013,Cleveland,2023-02-01,Black,Black Other,8
E23000013,Cleveland,2023-02-01,Black,Unknown,1
E23000013,Cleveland,2023-02-01,Mixed,Mixed Other,11
E23000013,Cleveland,2023-02-01,Mixed,Mixed White and Asian,4
E23000013,Cleveland,2023-02-01,Mixed,Mixed White and Black African,2
E23000013,Cleveland,2023-02-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2023-02-01,Other,Unknown,2
E23000013,Cleveland,2023-02-01,Unknown,Unknown,77
E23000013,Cleveland,2023-02-01,White,Unknown,16
E23000013,Cleveland,2023-02-01,White,White British,449
E23000013,Cleveland,2023-02-01,White,White Other,8
E23000013,Cleveland,2023-03-01,Asian,Asian Other,19
E23000013,Cleveland,2023-03-01,Asian,Indian,3
E23000013,Cleveland,2023-03-01,Asian,Pakistani,13
E23000013,Cleveland,2023-03-01,Asian,Unknown,4
E23000013,Cleveland,2023-03-01,Black,Black African,4
E23000013,Cleveland,2023-03-01,Black,Black Caribbean,2
E23000013,Cleveland,2023-03-01,Black,Black Other,6
E23000013,Cleveland,2023-03-01,Black,Unknown,1
E23000013,Cleveland,2023-03-01,Mixed,Mixed Other,10
E23000013,Cleveland,2023-03-01,Mixed,Mixed White and Asian,4
E23000013,Cleveland,2023-03-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2023-03-01,Other,Unknown,2
E23000013,Cleveland,2023-03-01,Unknown,Unknown,89
E23000013,Cleveland,2023-03-01,White,Gypsy or Irish Traveller,1
E23000013,Cleveland,2023-03-01,White,Unknown,33
E23000013,Cleveland,2023-03-01,White,White British,507
E23000013,Cleveland,2023-03-01,White,White Other,11
E23000013,Cleveland,2023-04-01,Asian,Asian Other,11
E23000013,Cleveland,2023-04-01,Asian,Indian,2
E23000013,Cleveland,2023-04-01,Asian,Pakistani,4
E23000013,Cleveland,2023-04-01,Asian,Unknown,5
E23000013,Cleveland,2023-04-01,Black,Black Other,3
E23000013,Cleveland,2023-04-01,Black,Unknown,3
E23000013,Cleveland,2023-04-01,Mixed,Mixed Other,13
E23000013,Cleveland,2023-04-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2023-04-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2023-04-01,Other,Unknown,2
E23000013,Cleveland,2023-04-01,Unknown,Unknown,59
E23000013,Cleveland,2023-04-01,White,Unknown,24
E23000013,Cleveland,2023-04-01,White,White British,482
E23000013,Cleveland,2023-04-01,White,White Irish,1
E23000013,Cleveland,2023-04-01,White,White Other,10
E23000013,Cleveland,2023-05-01,Asian,Asian Other,7
E23000013,Cleveland,2023-05-01,Asian,Bangladeshi,2
E23000013,Cleveland,2023-05-01,Asian,Indian,2
E23000013,Cleveland,2023-05-01,Asian,Pakistani,8
E23000013,Cleveland,2023-05-01,Asian,Unknown,6
E23000013,Cleveland,2023-05-01,Black,Black African,6
E23000013,Cleveland,2023-05-01,Black,Black Caribbean,3
E23000013,Cleveland,2023-05-01,Black,Black Other,3
E23000013,Cleveland,2023-05-01,Black,Unknown,3
E23000013,Cleveland,2023-05-01,Mixed,Mixed Other,5
E23000013,Cleveland,2023-05-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2023-05-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2023-05-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2023-05-01,Other,Unknown,3
E23000013,Cleveland,2023-05-01,Unknown,Unknown,69
E23000013,Cleveland,2023-05-01,White,Unknown,46
E23000013,Cleveland,2023-05-01,White,White British,553
E23000013,Cleveland,2023-05-01,White,White Irish,4
E23000013,Cleveland,2023-05-01,White,White Other,9
E23000013,Cleveland,2023-06-01,Asian,Asian Other,9
E23000013,Cleveland,2023-06-01,Asian,Bangladeshi,1
E23000013,Cleveland,2023-06-01,Asian,Indian,4
E23000013,Cleveland,2023-06-01,Asian,Pakistani,6
E23000013,Cleveland,2023-06-01,Asian,Unknown,5
E23000013,Cleveland,2023-06-01,Black,Black African,6
E23000013,Cleveland,2023-06-01,Black,Black Caribbean,5
E23000013,Cleveland,2023-06-01,Black,Black Other,8
E23000013,Cleveland,2023-06-01,Black,Unknown,4
E23000013,Cleveland,2023-06-01,Mixed,Mixed Other,5
E23000013,Cleveland,2023-06-01,Mixed,Mixed White and Asian,1
E23000013,Cleveland,2023-06-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2023-06-01,Mixed,Mixed White and Black Caribbean,2
E23000013,Cleveland,2023-06-01,Other,Unknown,1
E23000013,Cleveland,2023-06-01,Unknown,Unknown,73
E23000013,Cleveland,2023-06-01,White,Unknown,30
E23000013,Cleveland,2023-06-01,White,White British,454
E23000013,Cleveland,2023-06-01,White,White Other,12
E23000013,Cleveland,2023-07-01,Asian,Asian Other,3
E23000013,Cleveland,2023-07-01,Asian,Indian,4
E23000013,Cleveland,2023-07-01,Asian,Pakistani,13
E23000013,Cleveland,2023-07-01,Asian,Unknown,6
E23000013,Cleveland,2023-07-01,Black,Black African,6
E23000013,Cleveland,2023-07-01,Black,Black Caribbean,5
E23000013,Cleveland,2023-07-01,Black,Black Other,2
E23000013,Cleveland,2023-07-01,Black,Unknown,2
E23000013,Cleveland,2023-07-01,Mixed,Mixed Other,7
E23000013,Cleveland,2023-07-01,Mixed,Mixed White and Asian,6
E23000013,Cleveland,2023-07-01,Mixed,Mixed White and Black African,2
E23000013,Cleveland,2023-07-01,Mixed,Mixed White and Black Caribbean,6
E23000013,Cleveland,2023-07-01,Other,Unknown,5
E23000013,Cleveland,2023-07-01,Unknown,Unknown,70
E23000013,Cleveland,2023-07-01,White,Unknown,38
E23000013,Cleveland,2023-07-01,White,White British,555
E23000013,Cleveland,2023-07-01,White,White Other,7
E23000013,Cleveland,2023-08-01,Asian,Asian Other,8
E23000013,Cleveland,2023-08-01,Asian,Bangladeshi,1
E23000013,Cleveland,2023-08-01,Asian,Indian,7
E23000013,Cleveland,2023-08-01,Asian,Pakistani,14
E23000013,Cleveland,2023-08-01,Asian,Unknown,2
E23000013,Cleveland,2023-08-01,Black,Black African,4
E23000013,Cleveland,2023-08-01,Black,Black Caribbean,1
E23000013,Cleveland,2023-08-01,Black,Black Other,3
E23000013,Cleveland,2023-08-01,Black,Unknown,1
E23000013,Cleveland,2023-08-01,Mixed,Mixed Other,7
E23000013,Cleveland,2023-08-01,Mixed,Mixed White and Asian,2
E23000013,Cleveland,2023-08-01,Mixed,Mixed White and Black Caribbean,4
E23000013,Cleveland,2023-08-01,Other,Unknown,1
E23000013,Cleveland,2023-08-01,Unknown,Unknown,89
E23000013,Cleveland,2023-08-01,White,Unknown,37
E23000013,Cleveland,2023-08-01,White,White British,576
E23000013,Cleveland,2023-08-01,White,White Irish,3
E23000013,Cleveland,2023-08-01,White,White Other,9
E23000013,Cleveland,2023-09-01,Asian,Asian Other,7
E23000013,Cleveland,2023-09-01,Asian,Bangladeshi,1
E23000013,Cleveland,2023-09-01,Asian,Indian,1
E23000013,Cleveland,2023-09-01,Asian,Pakistani,14
E23000013,Cleveland,2023-09-01,Asian,Unknown,3
E23000013,Cleveland,2023-09-01,Black,Black African,3
E23000013,Cleveland,2023-09-01,Black,Black Caribbean,3
E23000013,Cleveland,2023-09-01,Black,Black Other,3
E23000013,Cleveland,2023-09-01,Black,Unknown,3
E23000013,Cleveland,2023-09-01,Mixed,Mixed Other,5
E23000013,Cleveland,2023-09-01,Mixed,Mixed White and Black African,1
E23000013,Cleveland,2023-09-01,Mixed,Mixed White and Black Caribbean,1
E23000013,Cleveland,2023-09-01,Other,Unknown,2
E23000013,Cleveland,2023-09-01,Unknown,Unknown,69
E23000013,Cleveland,2023-09-01,White,Unknown,30
E23000013,Cleveland,2023-09-01,White,White British,423
E23000013,Cleveland,2023-09-01,White,White Irish,2
E23000013,Cleveland,2023-09-01,White,White Other,8
E23000013,Cleveland,2023-10-01,Asian,Asian Other,6
E23000013,Cleveland,2023-10-01,Asian,Indian,4
E23000013,Cleveland,2023-10-01,Asian,Pakistani,11
